start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/120 with read ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/121 with read ROI [700:5700, 4368:8368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 4368:8368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/367 with read ROI [700:5700, 8368:12368, 40368:44368] (5000, 4000, 4000) and write ROI [700:5700, 8368:12368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/465 with read ROI [700:5700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [700:5700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/476 with read ROI [700:5700, 24368:28368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 24368:28368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1792 with read ROI [700:5700, 24368:28368, 60368:63624] (5000, 4000, 3256) and write ROI [700:5700, 24368:28368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1568 with read ROI [700:5700, 28368:32368, 52368:56368] (5000, 4000, 4000) and write ROI [700:5700, 28368:32368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/409 with read ROI [700:5700, 36368:40368, 12368:16368] (5000, 4000, 4000) and write ROI [700:5700, 36368:40368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1195 with read ROI [700:5700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [700:5700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2666 with read ROI [700:5700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [700:5700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/546 with read ROI [700:5700, 52368:56368, 368:4368] (5000, 4000, 4000) and write ROI [700:5700, 52368:56368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4151 with read ROI [700:5700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [700:5700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/800 with read ROI [700:5700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [700:5700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/366 with read ROI [5700:10700, 368:4368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 368:4368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/973 with read ROI [5700:10700, 4368:8368, 60368:63624] (5000, 4000, 3256) and write ROI [5700:10700, 4368:8368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1147 with read ROI [5700:10700, 8368:12368, 60368:63624] (5000, 4000, 3256) and write ROI [5700:10700, 8368:12368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1151 with read ROI [5700:10700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [5700:10700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/991 with read ROI [5700:10700, 20368:24368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 20368:24368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/393 with read ROI [5700:10700, 24368:28368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 24368:28368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/323 with read ROI [5700:10700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/501 with read ROI [5700:10700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1817 with read ROI [5700:10700, 32368:36368, 48368:52368] (5000, 4000, 4000) and write ROI [5700:10700, 32368:36368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2981 with read ROI [5700:10700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [5700:10700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/639 with read ROI [5700:10700, 44368:48368, 8368:12368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3368 with read ROI [5700:10700, 48368:52368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 48368:52368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4601 with read ROI [5700:10700, 52368:56368, 60368:63624] (5000, 4000, 3256) and write ROI [5700:10700, 52368:56368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1467 with read ROI [5700:10700, 60368:63624, 12368:16368] (5000, 3256, 4000) and write ROI [5700:10700, 60368:63624, 12368:16368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4632 with read ROI [5700:10700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [5700:10700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/974 with read ROI [10700:15700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [10700:15700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/68 with read ROI [10700:15700, 8368:12368, 8368:12368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/577 with read ROI [10700:15700, 12368:16368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/394 with read ROI [10700:15700, 20368:24368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1801 with read ROI [10700:15700, 20368:24368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/267 with read ROI [10700:15700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1387 with read ROI [10700:15700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/535 with read ROI [10700:15700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 40368:44368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2117 with read ROI [10700:15700, 44368:48368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3032 with read ROI [10700:15700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [10700:15700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1468 with read ROI [10700:15700, 56368:60368, 12368:16368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3414 with read ROI [10700:15700, 56368:60368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 56368:60368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5115 with read ROI [10700:15700, 60368:63624, 52368:56368] (5000, 3256, 4000) and write ROI [10700:15700, 60368:63624, 52368:56368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/689 with read ROI [15700:20700, 368:4368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/133 with read ROI [15700:20700, 4368:8368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/578 with read ROI [15700:20700, 8368:12368, 36368:40368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/479 with read ROI [15700:20700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [15700:20700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/711 with read ROI [15700:20700, 16368:20368, 32368:36368] (5000, 4000, 4000) and write ROI [15700:20700, 16368:20368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1579 with read ROI [15700:20700, 20368:24368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/344 with read ROI [15700:20700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [15700:20700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/749 with read ROI [15700:20700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1609 with read ROI [15700:20700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1411 with read ROI [15700:20700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [15700:20700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4154 with read ROI [15700:20700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [15700:20700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1894 with read ROI [15700:20700, 48368:52368, 24368:28368] (5000, 4000, 4000) and write ROI [15700:20700, 48368:52368, 24368:28368] (5000, 4000, 4000)
