start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/35 with read ROI [700:5700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [700:5700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7 with read ROI [700:5700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [700:5700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/226 with read ROI [700:5700, 12368:16368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 12368:16368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/975 with read ROI [700:5700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [700:5700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/241 with read ROI [700:5700, 24368:28368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 24368:28368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1561 with read ROI [700:5700, 24368:28368, 56368:60368] (5000, 4000, 4000) and write ROI [700:5700, 24368:28368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/201 with read ROI [700:5700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [700:5700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/861 with read ROI [700:5700, 36368:40368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 36368:40368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2980 with read ROI [700:5700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [700:5700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1206 with read ROI [700:5700, 44368:48368, 28368:32368] (5000, 4000, 4000) and write ROI [700:5700, 44368:48368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1060 with read ROI [700:5700, 52368:56368, 16368:20368] (5000, 4000, 4000) and write ROI [700:5700, 52368:56368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2391 with read ROI [700:5700, 52368:56368, 40368:44368] (5000, 4000, 4000) and write ROI [700:5700, 52368:56368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4600 with read ROI [700:5700, 56368:60368, 60368:63624] (5000, 4000, 3256) and write ROI [700:5700, 56368:60368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/86 with read ROI [5700:10700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/684 with read ROI [5700:10700, 4368:8368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 4368:8368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/95 with read ROI [5700:10700, 12368:16368, 12368:16368] (5000, 4000, 4000) and write ROI [5700:10700, 12368:16368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/832 with read ROI [5700:10700, 16368:20368, 44368:48368] (5000, 4000, 4000) and write ROI [5700:10700, 16368:20368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/113 with read ROI [5700:10700, 24368:28368, 368:4368] (5000, 4000, 4000) and write ROI [5700:10700, 24368:28368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/717 with read ROI [5700:10700, 28368:32368, 28368:32368] (5000, 4000, 4000) and write ROI [5700:10700, 28368:32368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/872 with read ROI [5700:10700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [5700:10700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1397 with read ROI [5700:10700, 40368:44368, 32368:36368] (5000, 4000, 4000) and write ROI [5700:10700, 40368:44368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1048 with read ROI [5700:10700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3004 with read ROI [5700:10700, 44368:48368, 52368:56368] (5000, 4000, 4000) and write ROI [5700:10700, 44368:48368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2406 with read ROI [5700:10700, 52368:56368, 36368:40368] (5000, 4000, 4000) and write ROI [5700:10700, 52368:56368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1661 with read ROI [5700:10700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [5700:10700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/89 with read ROI [10700:15700, 368:4368, 20368:24368] (5000, 4000, 4000) and write ROI [10700:15700, 368:4368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/977 with read ROI [10700:15700, 4368:8368, 56368:60368] (5000, 4000, 4000) and write ROI [10700:15700, 4368:8368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/376 with read ROI [10700:15700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [10700:15700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/697 with read ROI [10700:15700, 12368:16368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 12368:16368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/999 with read ROI [10700:15700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [10700:15700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1578 with read ROI [10700:15700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1818 with read ROI [10700:15700, 28368:32368, 48368:52368] (5000, 4000, 4000) and write ROI [10700:15700, 28368:32368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1608 with read ROI [10700:15700, 36368:40368, 36368:40368] (5000, 4000, 4000) and write ROI [10700:15700, 36368:40368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/653 with read ROI [10700:15700, 44368:48368, 4368:8368] (5000, 4000, 4000) and write ROI [10700:15700, 44368:48368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1893 with read ROI [10700:15700, 52368:56368, 24368:28368] (5000, 4000, 4000) and write ROI [10700:15700, 52368:56368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/44 with read ROI [15700:20700, 368:4368, 8368:12368] (5000, 4000, 4000) and write ROI [15700:20700, 368:4368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/69 with read ROI [15700:20700, 4368:8368, 8368:12368] (5000, 4000, 4000) and write ROI [15700:20700, 4368:8368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/53 with read ROI [15700:20700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/584 with read ROI [15700:20700, 12368:16368, 32368:36368] (5000, 4000, 4000) and write ROI [15700:20700, 12368:16368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/159 with read ROI [15700:20700, 20368:24368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1008 with read ROI [15700:20700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [15700:20700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1819 with read ROI [15700:20700, 24368:28368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 24368:28368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/629 with read ROI [15700:20700, 32368:36368, 12368:16368] (5000, 4000, 4000) and write ROI [15700:20700, 32368:36368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2381 with read ROI [15700:20700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [15700:20700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/668 with read ROI [15700:20700, 44368:48368, 368:4368] (5000, 4000, 4000) and write ROI [15700:20700, 44368:48368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1263 with read ROI [15700:20700, 48368:52368, 12368:16368] (5000, 4000, 4000) and write ROI [15700:20700, 48368:52368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1453 with read ROI [15700:20700, 48368:52368, 16368:20368] (5000, 4000, 4000) and write ROI [15700:20700, 48368:52368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1663 with read ROI [15700:20700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [15700:20700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3777 with read ROI [15700:20700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [15700:20700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2180 with read ROI [15700:20700, 56368:60368, 20368:24368] (5000, 4000, 4000) and write ROI [15700:20700, 56368:60368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/34 with read ROI [20700:25700, 368:4368, 368:4368] (5000, 4000, 4000) and write ROI [20700:25700, 368:4368, 368:4368] (5000, 4000, 4000)
